ID_PARTIDO,EQUIPO_LOCAL,EQUIPO_VISITANTE,GOLES_LOCAL,GOLES_VISITANTE,MI_JORNADA
2124,Espanyol,Zaragoza,2,1,224
2125,Hércules,Ath. Bilbao,2,2,224
2126,Las Palmas,Elche,0,0,224
2127,Oviedo,Barcelona,1,1,224
2128,Rac. Santander,Granada,1,1,224
2129,Real Sociedad,Sporting Gijón,1,0,224
2130,Valencia,Real Madrid,1,1,224
2131,At. Madrid,Rac. Santander,1,1,225
2132,Ath. Bilbao,Betis,0,0,225
2133,Barcelona,Hércules,1,1,225
2134,Elche,Real Sociedad,1,1,225
2135,Granada,Oviedo,1,0,225
2136,Salamanca,Las Palmas,1,0,225
2137,Sevilla,Real Madrid,1,1,225
2138,Sporting Gijón,Espanyol,6,1,225
2139,Zaragoza,Valencia,0,2,225
2140,Betis,Barcelona,1,0,226
2141,Espanyol,Elche,2,0,226
2142,Hércules,Granada,2,0,226
2143,Las Palmas,Ath. Bilbao,2,2,226
2144,Oviedo,At. Madrid,0,2,226
2145,Rac. Santander,Sevilla,2,1,226
2146,Real Madrid,Zaragoza,3,2,226
2147,Real Sociedad,Salamanca,1,1,226
2148,Valencia,Sporting Gijón,0,0,226
2149,At. Madrid,Hércules,3,0,227
2150,Ath. Bilbao,Real Sociedad,2,0,227
2151,Barcelona,Las Palmas,3,0,227
2152,Elche,Valencia,2,0,227
2153,Granada,Betis,0,0,227
2154,Rac. Santander,Oviedo,2,1,227
2155,Salamanca,Espanyol,1,0,227
2156,Sevilla,Zaragoza,0,0,227
2157,Sporting Gijón,Real Madrid,0,2,227
2158,Betis,At. Madrid,1,3,228
2159,Espanyol,Ath. Bilbao,3,1,228
2160,Hércules,Rac. Santander,2,1,228
2161,Las Palmas,Granada,1,2,228
2162,Oviedo,Sevilla,3,0,228
2163,Real Madrid,Elche,2,2,228
2164,Real Sociedad,Barcelona,2,2,228
2165,Valencia,Salamanca,1,0,228
2166,Zaragoza,Sporting Gijón,2,1,228
2167,At. Madrid,Las Palmas,2,1,229
2168,Ath. Bilbao,Valencia,5,4,229
2169,Barcelona,Espanyol,5,0,229
2170,Elche,Zaragoza,0,0,229
2171,Granada,Real Sociedad,2,1,229
2172,Oviedo,Hércules,1,1,229
2173,Rac. Santander,Betis,3,0,229
2174,Salamanca,Real Madrid,0,0,229
2175,Sevilla,Sporting Gijón,2,1,229
2176,Betis,Oviedo,2,1,230
2177,Espanyol,Granada,3,0,230
2178,Hércules,Sevilla,1,0,230
2179,Las Palmas,Rac. Santander,5,0,230
2180,Real Madrid,Ath. Bilbao,1,0,230
2181,Real Sociedad,At. Madrid,1,1,230
2182,Sporting Gijón,Elche,1,1,230
2183,Valencia,Barcelona,3,2,230
2184,Zaragoza,Salamanca,3,0,230
2185,At. Madrid,Espanyol,3,1,231
2186,Ath. Bilbao,Zaragoza,0,0,231
2187,Barcelona,Real Madrid,2,1,231
2188,Granada,Valencia,2,1,231
2189,Hércules,Betis,1,1,231
2190,Oviedo,Las Palmas,1,2,231
2191,Rac. Santander,Real Sociedad,2,0,231
2192,Salamanca,Sporting Gijón,1,0,231
2193,Sevilla,Elche,2,1,231
2194,Elche,Salamanca,1,1,232
2195,Espanyol,Rac. Santander,2,1,232
2196,Las Palmas,Hércules,2,1,232
2197,Real Madrid,Granada,4,1,232
2198,Real Sociedad,Oviedo,0,2,232
2199,Sevilla,Betis,2,0,232
2200,Sporting Gijón,Ath. Bilbao,1,1,232
2201,Valencia,At. Madrid,0,1,232
2202,Zaragoza,Barcelona,4,4,232
2203,At. Madrid,Real Madrid,1,0,233
2204,Ath. Bilbao,Elche,0,0,233
2205,Barcelona,Sporting Gijón,5,1,233
2206,Betis,Las Palmas,1,0,233
2207,Granada,Zaragoza,0,0,233
2208,Hércules,Real Sociedad,0,0,233
2209,Oviedo,Espanyol,1,2,233
2210,Rac. Santander,Valencia,0,1,233
2211,Salamanca,Sevilla,1,1,233
2212,At. Madrid,Zaragoza,2,0,234
2213,Ath. Bilbao,Salamanca,1,0,234
2214,Barcelona,Elche,1,0,234
2215,Betis,Real Sociedad,1,0,234
2216,Granada,Sporting Gijón,1,1,234
2217,Hércules,Espanyol,2,1,234
2218,Las Palmas,Sevilla,0,1,234
2219,Oviedo,Valencia,2,1,234
2220,Rac. Santander,Real Madrid,1,0,234
2221,Elche,Granada,0,0,235
2222,Espanyol,Betis,2,1,235
2223,Real Madrid,Oviedo,2,0,235
2224,Real Sociedad,Las Palmas,2,0,235
2225,Salamanca,Barcelona,2,0,235
2226,Sevilla,Ath. Bilbao,0,0,235
2227,Sporting Gijón,At. Madrid,1,0,235
2228,Valencia,Hércules,2,2,235
2229,Zaragoza,Rac. Santander,2,0,235
2230,At. Madrid,Elche,3,0,236
2231,Barcelona,Ath. Bilbao,2,1,236
2232,Betis,Valencia,2,1,236
2233,Granada,Salamanca,0,0,236
2234,Hércules,Real Madrid,1,2,236
2235,Las Palmas,Espanyol,1,1,236
2236,Oviedo,Zaragoza,2,0,236
2237,Rac. Santander,Sporting Gijón,2,0,236
2238,Real Sociedad,Sevilla,4,1,236
2239,Ath. Bilbao,Granada,2,1,237
2240,Elche,Rac. Santander,5,2,237
2241,Espanyol,Real Sociedad,2,2,237
2242,Real Madrid,Betis,5,0,237
2243,Salamanca,At. Madrid,2,2,237
2244,Sevilla,Barcelona,2,0,237
2245,Sporting Gijón,Oviedo,3,1,237
2246,Valencia,Las Palmas,0,1,237
2247,Zaragoza,Hércules,1,0,237
2248,At. Madrid,Ath. Bilbao,2,0,238
2249,Betis,Zaragoza,1,0,238
2250,Espanyol,Sevilla,1,0,238
2251,Granada,Barcelona,0,2,238
2252,Hércules,Sporting Gijón,1,1,238
2253,Las Palmas,Real Madrid,2,2,238
2254,Oviedo,Elche,4,1,238
2255,Rac. Santander,Salamanca,1,0,238
2256,Real Sociedad,Valencia,1,1,238
2257,Ath. Bilbao,Rac. Santander,1,0,239
2258,Barcelona,At. Madrid,2,1,239
2259,Elche,Hércules,1,1,239
2260,Real Madrid,Real Sociedad,1,0,239
2261,Salamanca,Oviedo,0,0,239
2262,Sevilla,Granada,1,0,239
2263,Sporting Gijón,Betis,5,0,239
2264,Valencia,Espanyol,0,0,239
2265,Zaragoza,Las Palmas,0,1,239
2266,At. Madrid,Granada,3,2,240
2267,Betis,Elche,2,0,240
2268,Espanyol,Real Madrid,0,1,240
2269,Hércules,Salamanca,1,0,240
2270,Las Palmas,Sporting Gijón,2,1,240
2271,Oviedo,Ath. Bilbao,4,1,240
2272,Rac. Santander,Barcelona,2,1,240
2273,Real Sociedad,Zaragoza,1,1,240
2274,Valencia,Sevilla,3,0,240
2275,Ath. Bilbao,Hércules,1,0,241
2276,Barcelona,Oviedo,2,0,241
2277,Elche,Las Palmas,1,1,241
2278,Granada,Rac. Santander,2,0,241
2279,Real Madrid,Valencia,2,0,241
2280,Salamanca,Betis,2,0,241
2281,Sevilla,At. Madrid,1,0,241
2282,Sporting Gijón,Real Sociedad,3,0,241
2283,Zaragoza,Espanyol,4,0,241
2284,Betis,Ath. Bilbao,0,0,242
2285,Espanyol,Sporting Gijón,2,1,242
2286,Hércules,Barcelona,0,0,242
2287,Las Palmas,Salamanca,1,0,242
2288,Oviedo,Granada,3,0,242
2289,Rac. Santander,At. Madrid,4,3,242
2290,Real Madrid,Sevilla,2,0,242
2291,Real Sociedad,Elche,4,0,242
2292,Valencia,Zaragoza,3,2,242
2293,At. Madrid,Oviedo,3,1,243
2294,Ath. Bilbao,Las Palmas,1,0,243
2295,Barcelona,Betis,3,1,243
2296,Elche,Espanyol,2,1,243
2297,Granada,Hércules,0,0,243
2298,Salamanca,Real Sociedad,1,2,243
2299,Sevilla,Rac. Santander,3,1,243
2300,Sporting Gijón,Valencia,1,1,243
2301,Zaragoza,Real Madrid,3,1,243
2302,Betis,Granada,4,1,244
2303,Espanyol,Salamanca,3,0,244
2304,Hércules,At. Madrid,1,1,244
2305,Las Palmas,Barcelona,3,1,244
2306,Oviedo,Rac. Santander,2,0,244
2307,Real Madrid,Sporting Gijón,2,0,244
2308,Real Sociedad,Ath. Bilbao,3,2,244
2309,Valencia,Elche,2,0,244
2310,Zaragoza,Sevilla,1,0,244
2311,At. Madrid,Betis,4,0,245
2312,Ath. Bilbao,Espanyol,2,1,245
2313,Barcelona,Real Sociedad,2,0,245
2314,Elche,Real Madrid,1,1,245
2315,Granada,Las Palmas,1,0,245
2316,Rac. Santander,Hércules,4,1,245
2317,Salamanca,Valencia,2,0,245
2318,Sevilla,Oviedo,4,0,245
2319,Sporting Gijón,Zaragoza,2,2,245
2320,Betis,Rac. Santander,3,0,246
2321,Espanyol,Barcelona,3,0,246
2322,Hércules,Oviedo,1,0,246
2323,Las Palmas,At. Madrid,2,0,246
2324,Real Madrid,Salamanca,1,0,246
2325,Real Sociedad,Granada,2,0,246
2326,Sporting Gijón,Sevilla,1,0,246
2327,Valencia,Ath. Bilbao,0,0,246
2328,Zaragoza,Elche,2,0,246
2329,At. Madrid,Real Sociedad,2,2,247
2330,Ath. Bilbao,Real Madrid,2,0,247
2331,Barcelona,Valencia,1,1,247
2332,Elche,Sporting Gijón,1,0,247
2333,Granada,Espanyol,0,1,247
2334,Oviedo,Betis,3,0,247
2335,Rac. Santander,Las Palmas,2,1,247
2336,Salamanca,Zaragoza,1,0,247
2337,Sevilla,Hércules,0,0,247
2338,Betis,Hércules,1,0,248
2339,Elche,Sevilla,2,0,248
2340,Espanyol,At. Madrid,1,0,248
2341,Las Palmas,Oviedo,0,0,248
2342,Real Madrid,Barcelona,0,2,248
2343,Real Sociedad,Rac. Santander,3,2,248
2344,Sporting Gijón,Salamanca,0,1,248
2345,Valencia,Granada,2,1,248
2346,Zaragoza,Ath. Bilbao,1,1,248
2347,At. Madrid,Valencia,1,0,249
2348,Ath. Bilbao,Sporting Gijón,2,1,249
2349,Barcelona,Zaragoza,2,1,249
2350,Betis,Sevilla,1,0,249
2351,Granada,Real Madrid,1,2,249
2352,Hércules,Las Palmas,1,0,249
2353,Oviedo,Real Sociedad,3,0,249
2354,Rac. Santander,Espanyol,1,1,249
2355,Salamanca,Elche,2,2,249
2356,Elche,Ath. Bilbao,3,1,250
2357,Espanyol,Oviedo,3,1,250
2358,Las Palmas,Betis,3,0,250
2359,Real Madrid,At. Madrid,1,0,250
2360,Real Sociedad,Hércules,3,0,250
2361,Sevilla,Salamanca,1,2,250
2362,Sporting Gijón,Barcelona,1,1,250
2363,Valencia,Rac. Santander,3,0,250
2364,Zaragoza,Granada,2,0,250
2365,Alavés,Murcia,1,1,251
2366,Burgos,Barcelona B,1,1,251
2367,Celta,Osasuna,2,0,251
2368,Córdoba,Cádiz,1,0,251
2369,Gimn. Tarragon,Málaga (C.D.),1,0,251
2370,Rayo Vallecano,Calvo Sotelo,2,1,251
2371,Rec. Huelva,Dptivo. Coruña,1,0,251
2372,Sant Andreu,Valladolid,1,0,251
2373,Tenerife,Castellón,0,0,251
2374,Terrassa,Ensidesa,1,1,251
2375,Barcelona B,Celta,1,1,252
2376,Calvo Sotelo,Sant Andreu,2,0,252
2377,Castellón,Burgos,1,0,252
2378,Cádiz,Tenerife,2,2,252
2379,Dptivo. Coruña,Rayo Vallecano,1,0,252
2380,Ensidesa,Gimn. Tarragon,2,1,252
2381,Murcia,Terrassa,1,2,252
2382,Málaga (C.D.),Córdoba,2,2,252
2383,Osasuna,Rec. Huelva,4,1,252
2384,Valladolid,Alavés,2,0,252
2385,Alavés,Calvo Sotelo,1,1,253
2386,Burgos,Cádiz,2,1,253
2387,Celta,Castellón,3,1,253
2388,Córdoba,Ensidesa,3,1,253
2389,Gimn. Tarragon,Murcia,1,0,253
2390,Osasuna,Barcelona B,2,0,253
2391,Rec. Huelva,Rayo Vallecano,2,1,253
2392,Sant Andreu,Dptivo. Coruña,1,0,253
2393,Tenerife,Málaga (C.D.),2,1,253
2394,Terrassa,Valladolid,1,0,253
2395,Barcelona B,Rec. Huelva,3,2,254
2396,Calvo Sotelo,Terrassa,2,1,254
2397,Castellón,Osasuna,2,0,254
2398,Cádiz,Celta,1,0,254
2399,Dptivo. Coruña,Alavés,2,1,254
2400,Ensidesa,Tenerife,0,0,254
2401,Murcia,Córdoba,1,0,254
2402,Málaga (C.D.),Burgos,1,0,254
2403,Rayo Vallecano,Sant Andreu,2,0,254
2404,Valladolid,Gimn. Tarragon,1,1,254
2405,Alavés,Rayo Vallecano,2,0,255
2406,Barcelona B,Castellón,3,1,255
2407,Burgos,Ensidesa,1,0,255
2408,Celta,Málaga (C.D.),0,0,255
2409,Córdoba,Valladolid,1,1,255
2410,Gimn. Tarragon,Calvo Sotelo,0,0,255
2411,Osasuna,Cádiz,3,2,255
2412,Rec. Huelva,Sant Andreu,2,0,255
2413,Tenerife,Murcia,2,1,255
2414,Terrassa,Dptivo. Coruña,0,0,255
2415,Calvo Sotelo,Córdoba,1,0,256
2416,Castellón,Rec. Huelva,3,1,256
2417,Cádiz,Barcelona B,0,0,256
2418,Dptivo. Coruña,Gimn. Tarragon,2,0,256
2419,Ensidesa,Celta,0,0,256
2420,Murcia,Burgos,2,0,256
2421,Málaga (C.D.),Osasuna,2,0,256
2422,Rayo Vallecano,Terrassa,3,0,256
2423,Sant Andreu,Alavés,1,0,256
2424,Valladolid,Tenerife,1,1,256
2425,Barcelona B,Málaga (C.D.),1,6,257
2426,Burgos,Valladolid,1,1,257
2427,Castellón,Cádiz,2,2,257
2428,Celta,Murcia,3,0,257
2429,Córdoba,Dptivo. Coruña,2,1,257
2430,Gimn. Tarragon,Rayo Vallecano,4,3,257
2431,Osasuna,Ensidesa,2,3,257
2432,Rec. Huelva,Alavés,2,0,257
2433,Tenerife,Calvo Sotelo,2,1,257
2434,Terrassa,Sant Andreu,1,1,257
2435,Alavés,Terrassa,1,0,258
2436,Calvo Sotelo,Burgos,2,2,258
2437,Cádiz,Rec. Huelva,2,0,258
2438,Dptivo. Coruña,Tenerife,4,2,258
2439,Ensidesa,Barcelona B,0,1,258
2440,Murcia,Osasuna,2,1,258
2441,Málaga (C.D.),Castellón,1,2,258
2442,Rayo Vallecano,Córdoba,1,0,258
2443,Sant Andreu,Gimn. Tarragon,3,0,258
2444,Valladolid,Celta,1,0,258
2445,Barcelona B,Murcia,4,1,259
2446,Burgos,Dptivo. Coruña,1,0,259
2447,Castellón,Ensidesa,0,0,259
2448,Celta,Calvo Sotelo,1,2,259
2449,Cádiz,Málaga (C.D.),3,3,259
2450,Córdoba,Sant Andreu,3,0,259
2451,Gimn. Tarragon,Alavés,0,0,259
2452,Osasuna,Valladolid,2,1,259
2453,Rec. Huelva,Terrassa,1,1,259
2454,Tenerife,Rayo Vallecano,2,0,259
2455,Alavés,Córdoba,2,0,260
2456,Calvo Sotelo,Osasuna,2,2,260
2457,Dptivo. Coruña,Celta,2,0,260
2458,Ensidesa,Cádiz,2,2,260
2459,Murcia,Castellón,2,1,260
2460,Málaga (C.D.),Rec. Huelva,3,0,260
2461,Rayo Vallecano,Burgos,2,2,260
2462,Sant Andreu,Tenerife,1,1,260
2463,Terrassa,Gimn. Tarragon,1,0,260
2464,Valladolid,Barcelona B,0,0,260
2465,Barcelona B,Calvo Sotelo,0,0,261
2466,Burgos,Sant Andreu,1,1,261
2467,Castellón,Valladolid,1,0,261
2468,Celta,Rayo Vallecano,2,2,261
2469,Cádiz,Murcia,2,0,261
2470,Córdoba,Terrassa,0,1,261
2471,Málaga (C.D.),Ensidesa,2,0,261
2472,Osasuna,Dptivo. Coruña,1,0,261
2473,Rec. Huelva,Gimn. Tarragon,2,2,261
2474,Tenerife,Alavés,3,3,261
2475,Alavés,Burgos,1,1,262
2476,Calvo Sotelo,Castellón,2,1,262
2477,Dptivo. Coruña,Barcelona B,5,0,262
2478,Ensidesa,Rec. Huelva,0,0,262
2479,Gimn. Tarragon,Córdoba,0,1,262
2480,Murcia,Málaga (C.D.),1,5,262
2481,Rayo Vallecano,Osasuna,2,0,262
2482,Sant Andreu,Celta,2,0,262
2483,Terrassa,Tenerife,2,0,262
2484,Valladolid,Cádiz,1,0,262
2485,Barcelona B,Rayo Vallecano,0,0,263
2486,Burgos,Terrassa,1,0,263
2487,Castellón,Dptivo. Coruña,1,1,263
2488,Celta,Alavés,2,0,263
2489,Cádiz,Calvo Sotelo,2,0,263
2490,Ensidesa,Murcia,0,1,263
2491,Málaga (C.D.),Valladolid,1,2,263
2492,Osasuna,Sant Andreu,1,0,263
2493,Rec. Huelva,Córdoba,3,1,263
2494,Tenerife,Gimn. Tarragon,2,0,263
2495,Alavés,Osasuna,1,0,264
2496,Calvo Sotelo,Málaga (C.D.),2,1,264
2497,Córdoba,Tenerife,1,0,264
2498,Dptivo. Coruña,Cádiz,1,0,264
2499,Gimn. Tarragon,Burgos,1,1,264
2500,Murcia,Rec. Huelva,0,1,264
2501,Rayo Vallecano,Castellón,3,0,264
2502,Sant Andreu,Barcelona B,2,1,264
2503,Terrassa,Celta,0,0,264
2504,Valladolid,Ensidesa,1,0,264
2505,Barcelona B,Alavés,3,0,265
2506,Burgos,Córdoba,3,1,265
2507,Castellón,Sant Andreu,3,0,265
2508,Celta,Gimn. Tarragon,2,0,265
2509,Cádiz,Rayo Vallecano,2,0,265
2510,Ensidesa,Calvo Sotelo,1,1,265
2511,Murcia,Valladolid,0,2,265
2512,Málaga (C.D.),Dptivo. Coruña,2,0,265
2513,Osasuna,Terrassa,1,1,265
2514,Rec. Huelva,Tenerife,2,0,265
2515,Alavés,Castellón,2,2,266
2516,Calvo Sotelo,Murcia,2,3,266
2517,Córdoba,Celta,1,0,266
2518,Dptivo. Coruña,Ensidesa,2,0,266
2519,Gimn. Tarragon,Osasuna,3,1,266
2520,Rayo Vallecano,Málaga (C.D.),2,4,266
2521,Sant Andreu,Cádiz,3,2,266
2522,Tenerife,Burgos,2,0,266
2523,Terrassa,Barcelona B,1,1,266
2524,Valladolid,Rec. Huelva,2,0,266
2525,Barcelona B,Gimn. Tarragon,2,1,267
2526,Castellón,Terrassa,1,0,267
2527,Celta,Tenerife,0,1,267
2528,Cádiz,Alavés,2,0,267
2529,Ensidesa,Rayo Vallecano,1,0,267
2530,Murcia,Dptivo. Coruña,0,1,267
2531,Málaga (C.D.),Sant Andreu,3,0,267
2532,Osasuna,Córdoba,3,0,267
2533,Rec. Huelva,Burgos,0,2,267
2534,Valladolid,Calvo Sotelo,4,0,267
2535,Alavés,Málaga (C.D.),1,0,268
2536,Burgos,Celta,0,0,268
2537,Córdoba,Barcelona B,3,0,268
2538,Dptivo. Coruña,Valladolid,1,0,268
2539,Gimn. Tarragon,Castellón,0,0,268
2540,Rayo Vallecano,Murcia,2,1,268
2541,Rec. Huelva,Calvo Sotelo,1,0,268
2542,Sant Andreu,Ensidesa,5,0,268
2543,Tenerife,Osasuna,3,1,268
2544,Terrassa,Cádiz,1,0,268
2545,Barcelona B,Tenerife,3,3,269
2546,Calvo Sotelo,Dptivo. Coruña,0,0,269
2547,Castellón,Córdoba,0,0,269
2548,Celta,Rec. Huelva,1,0,269
2549,Cádiz,Gimn. Tarragon,0,0,269
2550,Ensidesa,Alavés,0,0,269
2551,Murcia,Sant Andreu,3,1,269
2552,Málaga (C.D.),Terrassa,3,0,269
2553,Osasuna,Burgos,2,1,269
2554,Valladolid,Rayo Vallecano,0,2,269
2555,Barcelona B,Burgos,0,0,270
2556,Calvo Sotelo,Rayo Vallecano,1,0,270
2557,Castellón,Tenerife,1,2,270
2558,Cádiz,Córdoba,3,0,270
2559,Dptivo. Coruña,Rec. Huelva,2,0,270
2560,Ensidesa,Terrassa,2,1,270
2561,Murcia,Alavés,2,1,270
2562,Málaga (C.D.),Gimn. Tarragon,4,0,270
2563,Osasuna,Celta,0,1,270
2564,Valladolid,Sant Andreu,3,0,270
2565,Alavés,Valladolid,1,0,271
2566,Burgos,Castellón,5,1,271
2567,Celta,Barcelona B,1,0,271
2568,Córdoba,Málaga (C.D.),0,2,271
2569,Gimn. Tarragon,Ensidesa,0,2,271
2570,Rayo Vallecano,Dptivo. Coruña,1,2,271
2571,Rec. Huelva,Osasuna,1,0,271
2572,Sant Andreu,Calvo Sotelo,0,2,271
2573,Tenerife,Cádiz,1,1,271
2574,Terrassa,Murcia,2,2,271
2575,Barcelona B,Osasuna,3,2,272
2576,Calvo Sotelo,Alavés,2,1,272
2577,Castellón,Celta,1,1,272
2578,Cádiz,Burgos,0,2,272
2579,Dptivo. Coruña,Sant Andreu,2,0,272
2580,Ensidesa,Córdoba,1,0,272
2581,Murcia,Gimn. Tarragon,1,0,272
2582,Málaga (C.D.),Tenerife,3,0,272
2583,Rayo Vallecano,Rec. Huelva,1,0,272
2584,Valladolid,Terrassa,1,1,272
2585,Alavés,Dptivo. Coruña,2,0,273
2586,Burgos,Málaga (C.D.),1,0,273
2587,Celta,Cádiz,3,1,273
2588,Córdoba,Murcia,1,0,273
2589,Gimn. Tarragon,Valladolid,1,1,273
2590,Osasuna,Castellón,2,1,273
2591,Rec. Huelva,Barcelona B,1,1,273
2592,Sant Andreu,Rayo Vallecano,4,0,273
2593,Tenerife,Ensidesa,0,0,273
2594,Terrassa,Calvo Sotelo,1,0,273
2595,Calvo Sotelo,Gimn. Tarragon,2,0,274
2596,Castellón,Barcelona B,1,1,274
2597,Cádiz,Osasuna,0,0,274
2598,Dptivo. Coruña,Terrassa,2,0,274
2599,Ensidesa,Burgos,0,1,274
2600,Murcia,Tenerife,1,1,274
2601,Málaga (C.D.),Celta,0,1,274
2602,Rayo Vallecano,Alavés,2,1,274
2603,Sant Andreu,Rec. Huelva,1,0,274
2604,Valladolid,Córdoba,5,1,274
2605,Alavés,Sant Andreu,0,0,275
2606,Barcelona B,Cádiz,0,0,275
2607,Burgos,Murcia,2,0,275
2608,Celta,Ensidesa,1,0,275
2609,Córdoba,Calvo Sotelo,1,0,275
2610,Gimn. Tarragon,Dptivo. Coruña,1,0,275
2611,Osasuna,Málaga (C.D.),6,2,275
2612,Rec. Huelva,Castellón,4,1,275
2613,Tenerife,Valladolid,1,1,275
2614,Terrassa,Rayo Vallecano,0,0,275
2615,Alavés,Rec. Huelva,0,1,276
2616,Calvo Sotelo,Tenerife,1,0,276
2617,Cádiz,Castellón,2,0,276
2618,Dptivo. Coruña,Córdoba,2,1,276
2619,Ensidesa,Osasuna,4,0,276
2620,Murcia,Celta,1,1,276
2621,Málaga (C.D.),Barcelona B,2,0,276
2622,Rayo Vallecano,Gimn. Tarragon,4,0,276
2623,Sant Andreu,Terrassa,2,1,276
2624,Valladolid,Burgos,2,0,276
2625,Barcelona B,Ensidesa,4,1,277
2626,Burgos,Calvo Sotelo,3,1,277
2627,Castellón,Málaga (C.D.),0,0,277
2628,Celta,Valladolid,1,0,277
2629,Córdoba,Rayo Vallecano,4,0,277
2630,Gimn. Tarragon,Sant Andreu,2,0,277
2631,Osasuna,Murcia,2,1,277
2632,Rec. Huelva,Cádiz,1,0,277
2633,Tenerife,Dptivo. Coruña,5,1,277
2634,Terrassa,Alavés,0,1,277
2635,Alavés,Gimn. Tarragon,2,1,278
2636,Calvo Sotelo,Celta,1,2,278
2637,Dptivo. Coruña,Burgos,0,1,278
2638,Ensidesa,Castellón,1,0,278
2639,Murcia,Barcelona B,0,2,278
2640,Málaga (C.D.),Cádiz,3,1,278
2641,Rayo Vallecano,Tenerife,2,1,278
2642,Sant Andreu,Córdoba,1,1,278
2643,Terrassa,Rec. Huelva,3,1,278
2644,Valladolid,Osasuna,4,0,278
2645,Barcelona B,Valladolid,0,1,279
2646,Burgos,Rayo Vallecano,2,1,279
2647,Castellón,Murcia,2,0,279
2648,Celta,Dptivo. Coruña,1,1,279
2649,Cádiz,Ensidesa,2,0,279
2650,Córdoba,Alavés,2,1,279
2651,Gimn. Tarragon,Terrassa,2,0,279
2652,Osasuna,Calvo Sotelo,2,2,279
2653,Rec. Huelva,Málaga (C.D.),0,1,279
2654,Tenerife,Sant Andreu,3,0,279
2655,Alavés,Tenerife,1,0,280
2656,Calvo Sotelo,Barcelona B,0,2,280
2657,Dptivo. Coruña,Osasuna,0,0,280
2658,Ensidesa,Málaga (C.D.),2,1,280
2659,Gimn. Tarragon,Rec. Huelva,1,0,280
2660,Murcia,Cádiz,3,1,280
2661,Rayo Vallecano,Celta,0,2,280
2662,Sant Andreu,Burgos,0,0,280
2663,Terrassa,Córdoba,1,0,280
2664,Valladolid,Castellón,0,0,280
2665,Barcelona B,Dptivo. Coruña,1,0,281
2666,Burgos,Alavés,2,0,281
2667,Castellón,Calvo Sotelo,3,0,281
2668,Celta,Sant Andreu,1,0,281
2669,Cádiz,Valladolid,3,1,281
2670,Córdoba,Gimn. Tarragon,3,1,281
2671,Málaga (C.D.),Murcia,5,2,281
2672,Osasuna,Rayo Vallecano,2,1,281
2673,Rec. Huelva,Ensidesa,1,0,281
2674,Tenerife,Terrassa,3,1,281
2675,Alavés,Celta,0,0,282
2676,Calvo Sotelo,Cádiz,3,1,282
2677,Córdoba,Rec. Huelva,1,1,282
2678,Dptivo. Coruña,Castellón,2,0,282
2679,Gimn. Tarragon,Tenerife,0,1,282
2680,Murcia,Ensidesa,2,0,282
2681,Rayo Vallecano,Barcelona B,1,0,282
2682,Sant Andreu,Osasuna,2,0,282
2683,Terrassa,Burgos,0,2,282
2684,Valladolid,Málaga (C.D.),1,0,282
2685,Barcelona B,Sant Andreu,1,1,283
2686,Burgos,Gimn. Tarragon,4,1,283
2687,Castellón,Rayo Vallecano,0,1,283
2688,Celta,Terrassa,2,0,283
2689,Cádiz,Dptivo. Coruña,2,0,283
2690,Ensidesa,Valladolid,0,0,283
2691,Málaga (C.D.),Calvo Sotelo,2,0,283
2692,Osasuna,Alavés,3,0,283
2693,Rec. Huelva,Murcia,0,0,283
2694,Tenerife,Córdoba,0,3,283
2695,Alavés,Barcelona B,0,1,284
2696,Calvo Sotelo,Ensidesa,2,2,284
2697,Córdoba,Burgos,3,2,284
2698,Dptivo. Coruña,Málaga (C.D.),0,0,284
2699,Gimn. Tarragon,Celta,0,2,284
2700,Rayo Vallecano,Cádiz,1,0,284
2701,Sant Andreu,Castellón,1,0,284
2702,Tenerife,Rec. Huelva,2,0,284
2703,Terrassa,Osasuna,1,0,284
2704,Valladolid,Murcia,2,1,284
2705,Barcelona B,Terrassa,2,1,285
2706,Burgos,Tenerife,2,1,285
2707,Castellón,Alavés,1,1,285
2708,Celta,Córdoba,2,0,285
2709,Cádiz,Sant Andreu,1,0,285
2710,Ensidesa,Dptivo. Coruña,3,2,285
2711,Murcia,Calvo Sotelo,4,1,285
2712,Málaga (C.D.),Rayo Vallecano,1,0,285
2713,Osasuna,Gimn. Tarragon,0,1,285
2714,Rec. Huelva,Valladolid,0,0,285
2715,Alavés,Cádiz,2,1,286
2716,Burgos,Rec. Huelva,1,1,286
2717,Calvo Sotelo,Valladolid,1,0,286
2718,Córdoba,Osasuna,3,0,286
2719,Dptivo. Coruña,Murcia,2,3,286
2720,Gimn. Tarragon,Barcelona B,3,1,286
2721,Rayo Vallecano,Ensidesa,5,1,286
2722,Sant Andreu,Málaga (C.D.),0,2,286
2723,Tenerife,Celta,0,1,286
2724,Terrassa,Castellón,2,4,286
2725,Barcelona B,Córdoba,2,2,287
2726,Calvo Sotelo,Rec. Huelva,0,0,287
2727,Castellón,Gimn. Tarragon,3,0,287
2728,Celta,Burgos,0,1,287
2729,Cádiz,Terrassa,1,2,287
2730,Ensidesa,Sant Andreu,1,0,287
2731,Murcia,Rayo Vallecano,3,1,287
2732,Málaga (C.D.),Alavés,6,2,287
2733,Osasuna,Tenerife,1,0,287
2734,Valladolid,Dptivo. Coruña,1,3,287
2735,Alavés,Ensidesa,1,0,288
2736,Burgos,Osasuna,3,1,288
