ID_VUELO;flightNum;departure;arrival;originiata;destiata;Matricula
15125;239;26/10/2008;26/10/2008;BNA;DEN;N939FR
15126;239;27/10/2008;27/10/2008;BNA;DEN;N905FR
15127;260;25/10/2008;25/10/2008;DEN;SNA;N930FR
15128;260;26/10/2008;26/10/2008;DEN;SNA;N938FR
15129;260;27/10/2008;27/10/2008;DEN;SNA;N947FR
15130;261;25/10/2008;25/10/2008;SNA;DEN;N930FR
15131;261;26/10/2008;26/10/2008;SNA;DEN;N938FR
15132;261;27/10/2008;27/10/2008;SNA;DEN;N947FR
15133;262;26/10/2008;26/10/2008;DEN;SNA;N940FR
15134;262;27/10/2008;27/10/2008;DEN;SNA;N922FR
15135;263;25/10/2008;25/10/2008;SNA;DEN;N802FR
15136;265;25/10/2008;25/10/2008;SNA;DEN;N935FR
15137;265;26/10/2008;26/10/2008;SNA;DEN;N922FR
15138;265;27/10/2008;27/10/2008;SNA;DEN;N939FR
15139;266;25/10/2008;25/10/2008;DEN;SNA;N922FR
15140;266;26/10/2008;26/10/2008;DEN;SNA;N939FR
15141;266;27/10/2008;27/10/2008;DEN;SNA;N936FR
15142;277;25/10/2008;25/10/2008;DEN;BOI;N929FR
15143;277;26/10/2008;26/10/2008;DEN;BOI;N935FR
15144;277;27/10/2008;27/10/2008;DEN;BOI;N922FR
15145;278;25/10/2008;25/10/2008;BOI;DEN;N924FR
15146;278;26/10/2008;26/10/2008;BOI;DEN;N929FR
15147;278;27/10/2008;27/10/2008;BOI;DEN;N935FR
15148;282;25/10/2008;25/10/2008;DEN;STL;N941FR
15149;282;26/10/2008;26/10/2008;DEN;STL;N921FR
15150;282;27/10/2008;27/10/2008;DEN;STL;N921FR
15151;283;25/10/2008;25/10/2008;STL;DEN;N929FR
15152;283;26/10/2008;26/10/2008;STL;DEN;N935FR
15153;283;27/10/2008;27/10/2008;STL;DEN;N934FR
15154;294;25/10/2008;25/10/2008;SAN;DEN;N908FR
15155;294;25/10/2008;25/10/2008;DEN;STL;N929FR
15156;294;26/10/2008;26/10/2008;SAN;DEN;N918FR
15157;294;26/10/2008;26/10/2008;DEN;STL;N935FR
15158;294;27/10/2008;27/10/2008;SAN;DEN;N915FR
15159;294;27/10/2008;27/10/2008;DEN;STL;N934FR
15160;297;25/10/2008;25/10/2008;STL;DEN;N936FR
15161;297;26/10/2008;26/10/2008;STL;DEN;N941FR
15162;297;27/10/2008;27/10/2008;STL;DEN;N921FR
15163;307;25/10/2008;25/10/2008;DEN;DFW;N910FR
15164;307;25/10/2008;25/10/2008;GEG;DEN;N938FR
15165;307;26/10/2008;26/10/2008;GEG;DEN;N804FR
15166;307;26/10/2008;26/10/2008;DEN;DFW;N804FR
15167;307;27/10/2008;27/10/2008;GEG;DEN;N808FR
15168;307;27/10/2008;27/10/2008;DEN;DFW;N808FR
15169;308;25/10/2008;25/10/2008;DEN;GEG;N935FR
15170;308;26/10/2008;26/10/2008;DFW;DEN;N804FR
15171;308;26/10/2008;26/10/2008;DEN;GEG;N804FR
15172;308;27/10/2008;27/10/2008;DFW;DEN;N808FR
15173;308;27/10/2008;27/10/2008;DEN;GEG;N808FR
15174;309;25/10/2008;25/10/2008;AUS;DEN;N902FR
15175;309;25/10/2008;25/10/2008;DEN;GEG;N938FR
15176;309;26/10/2008;26/10/2008;DEN;GEG;N804FR
15177;309;26/10/2008;26/10/2008;AUS;DEN;N946FR
15178;309;27/10/2008;27/10/2008;AUS;DEN;N808FR
15179;309;27/10/2008;27/10/2008;DEN;GEG;N808FR
15180;358;25/10/2008;25/10/2008;DEN;TPA;N923FR
15181;358;26/10/2008;26/10/2008;DEN;TPA;N924FR
15182;358;27/10/2008;27/10/2008;DEN;TPA;N945FR
15183;359;25/10/2008;25/10/2008;TPA;DEN;N913FR
15184;359;26/10/2008;26/10/2008;TPA;DEN;N923FR
15185;359;27/10/2008;27/10/2008;TPA;DEN;N924FR
15186;370;25/10/2008;25/10/2008;DEN;MKE;N925FR
15187;370;26/10/2008;26/10/2008;DEN;MKE;N923FR
15188;370;27/10/2008;27/10/2008;DEN;MKE;N946FR
15189;371;25/10/2008;25/10/2008;MKE;DEN;N925FR
15190;371;26/10/2008;26/10/2008;MKE;DEN;N923FR
15191;371;27/10/2008;27/10/2008;MKE;DEN;N946FR
15192;372;25/10/2008;25/10/2008;DEN;MKE;N933FR
15193;372;26/10/2008;26/10/2008;DEN;MKE;N912FR
15194;372;27/10/2008;27/10/2008;DEN;MKE;N949FR
15195;374;25/10/2008;25/10/2008;DEN;MKE;N922FR
15196;374;27/10/2008;27/10/2008;DEN;MKE;N905FR
15197;376;25/10/2008;25/10/2008;MKE;DEN;N922FR
15198;376;27/10/2008;27/10/2008;MKE;DEN;N905FR
15199;378;25/10/2008;25/10/2008;MKE;DEN;N927FR
15200;378;26/10/2008;26/10/2008;MKE;DEN;N933FR
15201;378;27/10/2008;27/10/2008;MKE;DEN;N912FR
15202;386;25/10/2008;25/10/2008;DEN;FLL;N928FR
15203;386;26/10/2008;26/10/2008;DEN;FLL;N916FR
15204;386;27/10/2008;27/10/2008;DEN;FLL;N908FR
15205;387;25/10/2008;25/10/2008;FLL;DEN;N928FR
15206;387;26/10/2008;26/10/2008;FLL;DEN;N916FR
15207;387;27/10/2008;27/10/2008;FLL;DEN;N908FR
15208;403;25/10/2008;25/10/2008;DEN;LAX;N919FR
15209;403;26/10/2008;26/10/2008;MDW;DEN;N809FR
15210;403;26/10/2008;26/10/2008;DEN;LAX;N921FR
15211;403;27/10/2008;27/10/2008;DEN;LAX;N904FR
15212;406;25/10/2008;25/10/2008;IND;DEN;N908FR
15213;406;25/10/2008;25/10/2008;DEN;LAX;N931FR
15214;406;26/10/2008;26/10/2008;IND;DEN;N937FR
15215;406;26/10/2008;26/10/2008;DEN;LAX;N937FR
15216;406;27/10/2008;27/10/2008;IND;DEN;N915FR
15217;406;27/10/2008;27/10/2008;DEN;LAX;N915FR
15218;407;26/10/2008;26/10/2008;LAX;DEN;N937FR
15219;407;27/10/2008;27/10/2008;LAX;DEN;N915FR
15220;410;27/10/2008;27/10/2008;LAX;DEN;N942FR
15221;412;25/10/2008;25/10/2008;LAX;DEN;N902FR
15222;412;26/10/2008;26/10/2008;LAX;DEN;N919FR
15223;412;27/10/2008;27/10/2008;LAX;DEN;N912FR
15224;413;25/10/2008;25/10/2008;DEN;LAX;N914FR
15225;413;26/10/2008;26/10/2008;DEN;LAX;N912FR
15226;413;27/10/2008;27/10/2008;DEN;LAX;N949FR
15227;414;25/10/2008;25/10/2008;LAX;DEN;N914FR
15228;414;26/10/2008;26/10/2008;LAX;DEN;N912FR
15229;414;27/10/2008;27/10/2008;LAX;DEN;N949FR
15230;417;25/10/2008;25/10/2008;DEN;LAX;N902FR
15231;417;26/10/2008;26/10/2008;DEN;LAX;N919FR
15232;417;27/10/2008;27/10/2008;DEN;LAX;N912FR
15233;419;27/10/2008;27/10/2008;DEN;LAX;N904FR
15234;420;25/10/2008;25/10/2008;DEN;ATL;N931FR
15235;420;26/10/2008;26/10/2008;SLC;DEN;N927FR
15236;420;26/10/2008;26/10/2008;DEN;ATL;N931FR
15237;420;27/10/2008;27/10/2008;SLC;DEN;N929FR
15238;420;27/10/2008;27/10/2008;DEN;ATL;N929FR
15239;426;25/10/2008;25/10/2008;PDX;DEN;N801FR
15240;426;26/10/2008;26/10/2008;PDX;DEN;N812FR
15241;426;27/10/2008;27/10/2008;PDX;DEN;N807FR
15242;428;25/10/2008;25/10/2008;DEN;ATL;N942FR
15243;428;26/10/2008;26/10/2008;DEN;ATL;N939FR
15244;428;27/10/2008;27/10/2008;DEN;ATL;N914FR
15245;431;25/10/2008;25/10/2008;OMA;DEN;N922FR
15246;431;26/10/2008;26/10/2008;OMA;DEN;N921FR
15247;431;27/10/2008;27/10/2008;OMA;DEN;N945FR
15248;432;25/10/2008;25/10/2008;SLC;DEN;N806FR
15249;432;25/10/2008;25/10/2008;DEN;OMA;N806FR
15250;432;26/10/2008;26/10/2008;SLC;DEN;N802FR
15251;432;26/10/2008;26/10/2008;DEN;OMA;N935FR
15252;432;27/10/2008;27/10/2008;SLC;DEN;N805FR
15253;432;27/10/2008;27/10/2008;DEN;OMA;N805FR
15254;435;25/10/2008;25/10/2008;OMA;DEN;N806FR
15255;435;26/10/2008;26/10/2008;OMA;DEN;N935FR
15256;435;27/10/2008;27/10/2008;OMA;DEN;N805FR
15257;436;25/10/2008;25/10/2008;ABQ;DEN;N803FR
15258;436;26/10/2008;26/10/2008;ABQ;DEN;N942FR
15259;436;26/10/2008;26/10/2008;DEN;OMA;N942FR
15260;436;27/10/2008;27/10/2008;DEN;OMA;N940FR
15261;437;25/10/2008;25/10/2008;DEN;ABQ;N803FR
15262;437;26/10/2008;26/10/2008;DEN;ABQ;N809FR
15263;437;26/10/2008;26/10/2008;OMA;DEN;N942FR
15264;437;27/10/2008;27/10/2008;DEN;ABQ;N810FR
15265;437;27/10/2008;27/10/2008;OMA;DEN;N940FR
15266;438;25/10/2008;25/10/2008;DEN;OMA;N921FR
15267;438;26/10/2008;26/10/2008;DEN;OMA;N945FR
15268;438;27/10/2008;27/10/2008;DEN;OMA;N924FR
15269;439;25/10/2008;25/10/2008;OMA;DEN;N926FR
15270;439;26/10/2008;26/10/2008;OMA;DEN;N924FR
15271;439;27/10/2008;27/10/2008;OMA;DEN;N910FR
15272;439;27/10/2008;27/10/2008;DEN;ABQ;N910FR
15273;440;25/10/2008;25/10/2008;DEN;OMA;N926FR
15274;440;26/10/2008;26/10/2008;DEN;OMA;N924FR
15275;440;27/10/2008;27/10/2008;DEN;OMA;N910FR
15276;444;25/10/2008;25/10/2008;DEN;PHL;N934FR
15277;444;26/10/2008;26/10/2008;DEN;PHL;N914FR
15278;444;27/10/2008;27/10/2008;DEN;PHL;N919FR
15279;447;25/10/2008;25/10/2008;PHL;DEN;N947FR
15280;447;26/10/2008;26/10/2008;PHL;DEN;N934FR
15281;447;27/10/2008;27/10/2008;PHL;DEN;N914FR
15282;491;25/10/2008;25/10/2008;DEN;CAK;N912FR
15283;491;26/10/2008;26/10/2008;DEN;CAK;N906FR
15284;491;27/10/2008;27/10/2008;DEN;CAK;N902FR
15285;493;25/10/2008;25/10/2008;DEN;CAK;N805FR
15286;493;26/10/2008;26/10/2008;DEN;CAK;N805FR
15287;493;27/10/2008;27/10/2008;DEN;CAK;N806FR
15288;494;25/10/2008;25/10/2008;CAK;DEN;N805FR
15289;494;26/10/2008;26/10/2008;CAK;DEN;N805FR
15290;494;27/10/2008;27/10/2008;CAK;DEN;N806FR
15291;498;25/10/2008;25/10/2008;CAK;DEN;N933FR
15292;498;26/10/2008;26/10/2008;CAK;DEN;N912FR
15293;498;27/10/2008;27/10/2008;CAK;DEN;N906FR
15294;505;25/10/2008;25/10/2008;LGA;DEN;N910FR
15295;505;26/10/2008;26/10/2008;LGA;DEN;N941FR
15296;505;27/10/2008;27/10/2008;LGA;DEN;N943FR
15297;510;25/10/2008;25/10/2008;DEN;LGA;N935FR
15298;510;26/10/2008;26/10/2008;DEN;LGA;N948FR
15299;510;27/10/2008;27/10/2008;DEN;LGA;N941FR
15300;511;25/10/2008;25/10/2008;LGA;DEN;N935FR
15301;511;26/10/2008;26/10/2008;LGA;DEN;N948FR
15302;511;27/10/2008;27/10/2008;LGA;DEN;N941FR
15303;516;25/10/2008;25/10/2008;DEN;LGA;N943FR
15304;516;26/10/2008;26/10/2008;DEN;LGA;N941FR
15305;516;27/10/2008;27/10/2008;ABQ;DEN;N910FR
15306;516;27/10/2008;27/10/2008;DEN;LGA;N910FR
15307;531;25/10/2008;25/10/2008;DEN;MDW;N947FR
15308;531;26/10/2008;26/10/2008;DEN;MDW;N936FR
15309;531;27/10/2008;27/10/2008;DEN;MDW;N930FR
15310;533;25/10/2008;25/10/2008;MDW;DEN;N924FR
15311;533;26/10/2008;26/10/2008;MDW;DEN;N927FR
15312;533;27/10/2008;27/10/2008;MDW;DEN;N927FR
15313;534;25/10/2008;25/10/2008;LAX;DEN;N809FR
15314;534;25/10/2008;25/10/2008;DEN;MDW;N924FR
15315;534;26/10/2008;26/10/2008;DEN;MDW;N927FR
15316;534;26/10/2008;26/10/2008;LAX;DEN;N931FR
15317;534;27/10/2008;27/10/2008;DEN;MDW;N927FR
15318;534;27/10/2008;27/10/2008;LAX;DEN;N942FR
15319;537;26/10/2008;26/10/2008;DEN;MDW;N812FR
15320;537;27/10/2008;27/10/2008;DEN;MDW;N807FR
15321;538;25/10/2008;25/10/2008;DEN;PDX;N801FR
15322;538;26/10/2008;26/10/2008;MDW;DEN;N812FR
15323;538;26/10/2008;26/10/2008;DEN;PDX;N812FR
15324;538;27/10/2008;27/10/2008;MDW;DEN;N807FR
15325;538;27/10/2008;27/10/2008;DEN;PDX;N807FR
15326;539;25/10/2008;25/10/2008;DEN;MDW;N948FR
15327;539;26/10/2008;26/10/2008;DEN;MDW;N940FR
15328;539;27/10/2008;27/10/2008;DEN;MDW;N938FR
15329;541;25/10/2008;25/10/2008;DEN;MDW;N809FR
15330;541;26/10/2008;26/10/2008;DEN;MDW;N904FR
15331;541;27/10/2008;27/10/2008;DEN;MDW;N942FR
15332;543;25/10/2008;25/10/2008;MDW;DEN;N948FR
15333;543;26/10/2008;26/10/2008;MDW;DEN;N940FR
15334;543;27/10/2008;27/10/2008;MDW;DEN;N938FR
15335;551;25/10/2008;25/10/2008;DEN;SAN;N812FR
15336;551;26/10/2008;26/10/2008;DEN;SAN;N923FR
15337;551;27/10/2008;27/10/2008;DEN;SAN;N916FR
15338;552;25/10/2008;25/10/2008;SAN;DEN;N812FR
15339;552;26/10/2008;26/10/2008;SAN;DEN;N923FR
15340;552;27/10/2008;27/10/2008;SAN;DEN;N916FR
15341;557;25/10/2008;25/10/2008;DEN;SAN;N943FR
15342;557;26/10/2008;26/10/2008;DEN;SAN;N941FR
15343;557;27/10/2008;27/10/2008;DEN;SAN;N945FR
15344;558;25/10/2008;25/10/2008;SAN;DEN;N943FR
15345;558;26/10/2008;26/10/2008;SAN;DEN;N941FR
15346;558;27/10/2008;27/10/2008;SAN;DEN;N945FR
15347;561;25/10/2008;25/10/2008;DEN;SAN;N804FR
15348;561;26/10/2008;26/10/2008;DEN;SAN;N905FR
15349;561;27/10/2008;27/10/2008;DEN;SAN;N906FR
15350;563;25/10/2008;25/10/2008;DEN;SAN;N918FR
15351;563;26/10/2008;26/10/2008;DEN;SAN;N915FR
15352;563;26/10/2008;26/10/2008;STL;DEN;N942FR
15353;563;27/10/2008;27/10/2008;STL;DEN;N936FR
15354;563;27/10/2008;27/10/2008;DEN;SAN;N938FR
15355;564;25/10/2008;25/10/2008;SAN;DEN;N804FR
15356;564;26/10/2008;26/10/2008;SAN;DEN;N905FR
15357;564;27/10/2008;27/10/2008;SAN;DEN;N906FR
15358;566;25/10/2008;25/10/2008;SAN;DEN;N942FR
15359;569;25/10/2008;25/10/2008;DEN;SAN;N942FR
15360;569;26/10/2008;26/10/2008;DEN;SAN;N808FR
15361;569;27/10/2008;27/10/2008;DEN;SAN;N801FR
15362;570;25/10/2008;25/10/2008;SLC;DEN;N918FR
15363;570;26/10/2008;26/10/2008;SLC;DEN;N939FR
15364;570;27/10/2008;27/10/2008;SLC;DEN;N947FR
15365;573;25/10/2008;25/10/2008;DTW;DEN;N918FR
15366;573;25/10/2008;25/10/2008;DEN;SLC;N918FR
15367;573;26/10/2008;26/10/2008;DEN;SLC;N939FR
15368;573;26/10/2008;26/10/2008;DTW;DEN;N940FR
15369;573;27/10/2008;27/10/2008;DTW;DEN;N947FR
15370;573;27/10/2008;27/10/2008;DEN;SLC;N947FR
15371;575;26/10/2008;26/10/2008;DEN;SLC;N921FR
15372;575;27/10/2008;27/10/2008;DEN;SLC;N921FR
15373;576;25/10/2008;25/10/2008;SLC;DEN;N904FR
15374;576;27/10/2008;27/10/2008;SLC;DEN;N946FR
15375;577;25/10/2008;25/10/2008;DEN;SLC;N904FR
15376;577;26/10/2008;26/10/2008;DEN;SLC;N946FR
15377;577;27/10/2008;27/10/2008;DEN;SLC;N946FR
15378;580;25/10/2008;25/10/2008;SLC;DEN;N941FR
15379;580;26/10/2008;26/10/2008;SLC;DEN;N921FR
15380;580;27/10/2008;27/10/2008;SLC;DEN;N921FR
15381;583;25/10/2008;25/10/2008;DEN;SLC;N930FR
15382;583;27/10/2008;27/10/2008;DEN;SLC;N946FR
15383;584;25/10/2008;25/10/2008;SLC;DEN;N930FR
15384;584;27/10/2008;27/10/2008;SLC;DEN;N946FR
15385;589;25/10/2008;25/10/2008;SAT;DEN;N927FR
15386;589;25/10/2008;25/10/2008;DEN;SLC;N927FR
15387;589;26/10/2008;26/10/2008;SAT;DEN;N928FR
15388;589;26/10/2008;26/10/2008;DEN;SLC;N929FR
15389;589;27/10/2008;27/10/2008;SAT;DEN;N925FR
15390;589;27/10/2008;27/10/2008;DEN;SLC;N925FR
15391;608;25/10/2008;25/10/2008;DEN;IND;N802FR
15392;608;25/10/2008;25/10/2008;LAX;DEN;N919FR
15393;608;26/10/2008;26/10/2008;LAX;DEN;N921FR
15394;608;26/10/2008;26/10/2008;DEN;IND;N933FR
15395;608;27/10/2008;27/10/2008;LAX;DEN;N904FR
15396;608;27/10/2008;27/10/2008;DEN;IND;N904FR
15397;611;25/10/2008;25/10/2008;IND;DEN;N802FR
15398;611;26/10/2008;26/10/2008;IND;DEN;N933FR
15399;611;27/10/2008;27/10/2008;IND;DEN;N904FR
15400;612;25/10/2008;25/10/2008;DEN;IND;N926FR
15401;612;26/10/2008;26/10/2008;DEN;IND;N938FR
15402;612;27/10/2008;27/10/2008;DEN;IND;N947FR
15403;618;25/10/2008;25/10/2008;DEN;IND;N908FR
15404;618;26/10/2008;26/10/2008;DEN;IND;N937FR
15405;618;27/10/2008;27/10/2008;DEN;IND;N915FR
15406;620;25/10/2008;25/10/2008;DTW;DEN;N925FR
15407;620;26/10/2008;26/10/2008;DTW;DEN;N936FR
15408;620;27/10/2008;27/10/2008;DTW;DEN;N918FR
15409;623;25/10/2008;25/10/2008;DEN;DTW;N812FR
15410;623;25/10/2008;25/10/2008;TUS;DEN;N904FR
15411;623;26/10/2008;26/10/2008;DEN;DTW;N801FR
15412;623;26/10/2008;26/10/2008;TUS;DEN;N806FR
15413;623;27/10/2008;27/10/2008;TUS;DEN;N802FR
15414;623;27/10/2008;27/10/2008;DEN;DTW;N802FR
15415;625;25/10/2008;25/10/2008;DEN;DTW;N936FR
15416;625;26/10/2008;26/10/2008;DEN;DTW;N918FR
15417;625;27/10/2008;27/10/2008;DEN;DTW;N926FR
15418;629;25/10/2008;25/10/2008;DEN;DTW;N940FR
15419;629;26/10/2008;26/10/2008;DEN;DTW;N947FR
15420;629;27/10/2008;27/10/2008;DEN;DTW;N939FR
15421;650;25/10/2008;25/10/2008;SFO;DEN;N812FR
15422;650;26/10/2008;26/10/2008;SFO;DEN;N949FR
15423;650;27/10/2008;27/10/2008;SFO;DEN;N919FR
15424;652;25/10/2008;25/10/2008;SFO;DEN;N926FR
15425;652;26/10/2008;26/10/2008;SFO;DEN;N908FR
15426;652;27/10/2008;27/10/2008;SFO;DEN;N931FR
15427;653;25/10/2008;25/10/2008;DEN;SFO;N927FR
15428;653;25/10/2008;25/10/2008;SAT;DEN;N946FR
15429;653;26/10/2008;26/10/2008;SAT;DEN;N916FR
15430;653;26/10/2008;26/10/2008;DEN;SFO;N930FR
15431;653;27/10/2008;27/10/2008;SAT;DEN;N913FR
15432;653;27/10/2008;27/10/2008;DEN;SFO;N913FR
15433;654;25/10/2008;25/10/2008;SFO;DEN;N927FR
15434;654;26/10/2008;26/10/2008;SFO;DEN;N930FR
15435;654;26/10/2008;26/10/2008;DEN;STL;N942FR
15436;654;27/10/2008;27/10/2008;SFO;DEN;N913FR
15437;654;27/10/2008;27/10/2008;DEN;STL;N936FR
15438;657;25/10/2008;25/10/2008;DEN;SFO;N926FR
15439;657;26/10/2008;26/10/2008;DEN;SFO;N908FR
15440;657;27/10/2008;27/10/2008;DEN;SFO;N931FR
15441;661;25/10/2008;25/10/2008;DTW;DEN;N812FR
15442;661;25/10/2008;25/10/2008;DEN;SFO;N949FR
15443;661;26/10/2008;26/10/2008;DTW;DEN;N801FR
15444;661;26/10/2008;26/10/2008;DEN;SFO;N801FR
15445;661;27/10/2008;27/10/2008;DTW;DEN;N802FR
15446;661;27/10/2008;27/10/2008;DEN;SFO;N802FR
15447;664;26/10/2008;26/10/2008;SFO;DEN;N801FR
15448;664;27/10/2008;27/10/2008;SFO;DEN;N802FR
15449;667;26/10/2008;26/10/2008;DEN;SFO;N919FR
15450;667;27/10/2008;27/10/2008;DEN;SFO;N905FR
15451;672;25/10/2008;25/10/2008;DEN;MCO;N945FR
15452;672;26/10/2008;26/10/2008;DEN;MCO;N925FR
15453;672;27/10/2008;27/10/2008;DEN;MCO;N935FR
15454;673;25/10/2008;25/10/2008;MCO;DEN;N945FR
15455;673;26/10/2008;26/10/2008;MCO;DEN;N925FR
15456;673;27/10/2008;27/10/2008;MCO;DEN;N935FR
15457;681;25/10/2008;25/10/2008;DEN;SAT;N927FR
15458;681;26/10/2008;26/10/2008;DEN;SAT;N928FR
15459;681;27/10/2008;27/10/2008;DEN;SAT;N925FR
15460;683;25/10/2008;25/10/2008;DEN;SAT;N916FR
15461;683;26/10/2008;26/10/2008;DEN;SAT;N913FR
15462;683;27/10/2008;27/10/2008;DEN;SAT;N948FR
15463;684;25/10/2008;25/10/2008;SAT;DEN;N923FR
15464;684;26/10/2008;26/10/2008;SAT;DEN;N914FR
15465;684;27/10/2008;27/10/2008;SAT;DEN;N919FR
15466;687;25/10/2008;25/10/2008;DEN;SAT;N923FR
15467;687;26/10/2008;26/10/2008;DEN;SAT;N914FR
15468;687;27/10/2008;27/10/2008;DEN;SAT;N919FR
15469;720;25/10/2008;25/10/2008;DEN;DCA;N201FR
15470;720;26/10/2008;26/10/2008;DEN;DCA;N202FR
15471;720;27/10/2008;27/10/2008;DEN;DCA;N201FR
15472;721;25/10/2008;25/10/2008;DCA;DEN;N202FR
15473;721;26/10/2008;26/10/2008;DCA;DEN;N201FR
15474;721;27/10/2008;27/10/2008;DCA;DEN;N202FR
15475;724;25/10/2008;25/10/2008;DEN;DCA;N202FR
15476;724;26/10/2008;26/10/2008;DEN;DCA;N201FR
15477;724;27/10/2008;27/10/2008;DEN;DCA;N202FR
15478;725;25/10/2008;25/10/2008;DCA;DEN;N202FR
15479;725;26/10/2008;26/10/2008;DCA;DEN;N201FR
15480;725;27/10/2008;27/10/2008;DCA;DEN;N202FR
15481;727;25/10/2008;25/10/2008;DCA;DEN;N201FR
15482;727;26/10/2008;26/10/2008;DCA;DEN;N202FR
15483;727;27/10/2008;27/10/2008;DCA;DEN;N201FR
15484;728;25/10/2008;25/10/2008;DEN;DCA;N201FR
15485;728;26/10/2008;26/10/2008;DEN;DCA;N202FR
15486;728;27/10/2008;27/10/2008;DEN;DCA;N201FR
15487;765;25/10/2008;25/10/2008;IND;DEN;N905FR
15488;765;25/10/2008;25/10/2008;DEN;LAS;N906FR
15489;765;26/10/2008;26/10/2008;IND;DEN;N926FR
15490;765;26/10/2008;26/10/2008;DEN;LAS;N926FR
15491;765;27/10/2008;27/10/2008;IND;DEN;N938FR
15492;765;27/10/2008;27/10/2008;DEN;LAS;N938FR
15493;769;25/10/2008;25/10/2008;DEN;LAS;N914FR
15494;769;26/10/2008;26/10/2008;DEN;LAS;N902FR
15495;769;27/10/2008;27/10/2008;DEN;LAS;N949FR
15496;770;26/10/2008;26/10/2008;LAS;DEN;N922FR
15497;770;27/10/2008;27/10/2008;LAS;DEN;N916FR
15498;772;25/10/2008;25/10/2008;LAS;DEN;N914FR
15499;772;26/10/2008;26/10/2008;LAS;DEN;N902FR
15500;772;27/10/2008;27/10/2008;LAS;DEN;N949FR
15501;773;25/10/2008;25/10/2008;DEN;LAS;N925FR
15502;773;25/10/2008;25/10/2008;MDW;DEN;N947FR
15503;773;26/10/2008;26/10/2008;DEN;LAS;N931FR
15504;773;26/10/2008;26/10/2008;MDW;DEN;N936FR
15505;773;27/10/2008;27/10/2008;MDW;DEN;N930FR
15506;773;27/10/2008;27/10/2008;DEN;LAS;N930FR
15507;774;25/10/2008;25/10/2008;LAS;DEN;N929FR
15508;774;26/10/2008;26/10/2008;LAS;DEN;N925FR
15509;774;27/10/2008;27/10/2008;LAS;DEN;N927FR
15510;777;26/10/2008;26/10/2008;DEN;LAS;N922FR
15511;777;27/10/2008;27/10/2008;DEN;LAS;N916FR
15512;778;25/10/2008;25/10/2008;LAS;DEN;N906FR
15513;778;26/10/2008;26/10/2008;LAS;DEN;N926FR
15514;778;27/10/2008;27/10/2008;LAS;DEN;N938FR
15515;780;26/10/2008;26/10/2008;LAS;DEN;N931FR
15516;780;27/10/2008;27/10/2008;LAS;DEN;N930FR
15517;787;25/10/2008;25/10/2008;DEN;LAS;N924FR
15518;787;26/10/2008;26/10/2008;DEN;LAS;N927FR
15519;787;27/10/2008;27/10/2008;DEN;LAS;N927FR
15520;788;25/10/2008;25/10/2008;LAS;DEN;N924FR
15521;788;26/10/2008;26/10/2008;LAS;DEN;N927FR
15522;788;27/10/2008;27/10/2008;LAS;DEN;N927FR
15523;789;26/10/2008;26/10/2008;DEN;LAS;N927FR
15524;789;27/10/2008;27/10/2008;DEN;LAS;N927FR
15525;791;25/10/2008;25/10/2008;DEN;PDX;N922FR
15526;791;25/10/2008;25/10/2008;MSP;DEN;N938FR
15527;791;26/10/2008;26/10/2008;DEN;PDX;N919FR
15528;791;26/10/2008;26/10/2008;MSP;DEN;N945FR
15529;791;27/10/2008;27/10/2008;DEN;PDX;N905FR
15530;791;27/10/2008;27/10/2008;MSP;DEN;N925FR
15531;792;25/10/2008;25/10/2008;PDX;DEN;N922FR
15532;792;26/10/2008;26/10/2008;PDX;DEN;N919FR
15533;792;27/10/2008;27/10/2008;PDX;DEN;N905FR
15534;797;25/10/2008;25/10/2008;DEN;PDX;N915FR
15535;797;25/10/2008;25/10/2008;ATL;DEN;N942FR
15536;797;26/10/2008;26/10/2008;DEN;PDX;N928FR
15537;797;26/10/2008;26/10/2008;ATL;DEN;N939FR
15538;797;27/10/2008;27/10/2008;ATL;DEN;N914FR
15539;797;27/10/2008;27/10/2008;DEN;PDX;N941FR
15540;798;25/10/2008;25/10/2008;PDX;DEN;N808FR
15541;798;26/10/2008;26/10/2008;PDX;DEN;N910FR
15542;798;27/10/2008;27/10/2008;PDX;DEN;N928FR
15543;799;25/10/2008;25/10/2008;DEN;PDX;N808FR
15544;799;26/10/2008;26/10/2008;DEN;PDX;N910FR
15545;799;27/10/2008;27/10/2008;DEN;PDX;N928FR
15546;811;25/10/2008;25/10/2008;DEN;SEA;N810FR
15547;811;26/10/2008;26/10/2008;DEN;SEA;N807FR
15548;811;27/10/2008;27/10/2008;DEN;SEA;N804FR
15549;815;25/10/2008;25/10/2008;DEN;MCI;N939FR
15550;815;26/10/2008;26/10/2008;DEN;MCI;N905FR
15551;815;27/10/2008;27/10/2008;DEN;MCI;N916FR
15552;817;25/10/2008;25/10/2008;DEN;MCI;N928FR
15553;817;26/10/2008;26/10/2008;DEN;MCI;N922FR
15554;817;27/10/2008;27/10/2008;DEN;MCI;N908FR
15555;821;25/10/2008;25/10/2008;MCI;DEN;N915FR
15556;821;26/10/2008;26/10/2008;MCI;DEN;N802FR
15557;821;26/10/2008;26/10/2008;DEN;SEA;N948FR
15558;821;27/10/2008;27/10/2008;MCI;DEN;N934FR
15559;821;27/10/2008;27/10/2008;DEN;SEA;N934FR
15560;823;26/10/2008;26/10/2008;MCI;DEN;N928FR
15561;823;27/10/2008;27/10/2008;MCI;DEN;N922FR
