id_staff;id_persona;id_obra;role
10183;14162;2627;miscellaneous crew
10184;7313;2627;composer
10185;16526;2627;miscellaneous crew
10186;35;2627;cinematographer
10187;16528;2627;miscellaneous crew
10188;10162;2627;miscellaneous crew
10189;7272;2627;writer
10190;16530;2627;miscellaneous crew
10191;4439;2627;miscellaneous crew
10192;16531;2627;producer
10193;6387;2627;miscellaneous crew
10194;16532;2627;miscellaneous crew
10195;13984;2627;miscellaneous crew
10196;5787;2628;editor
10197;5722;2628;producer
10198;9162;2628;cinematographer
10199;11027;2628;writer
10200;16535;2628;composer
10201;16537;2629;miscellaneous crew
10202;16540;2629;cinematographer
10203;16541;2629;producer
10204;16542;2629;writer
10205;7528;2629;producer
10206;16546;2629;producer
10207;16549;2629;miscellaneous crew
10208;16553;2629;composer
10209;2382;2629;editor
10210;9509;2629;producer
10211;16563;2629;miscellaneous crew
10212;7321;2629;miscellaneous crew
10213;16566;2629;writer
10214;16569;2629;costume designer
10215;16572;2629;producer
10216;9162;2630;producer
10217;16575;2630;miscellaneous crew
10218;16577;2630;writer
10219;4467;2630;composer
10220;8511;2630;editor
10221;8469;2630;cinematographer
10222;7707;2631;writer
10223;9464;2631;composer
10224;10040;2631;editor
10225;12925;2631;producer
10226;16586;2631;miscellaneous crew
10227;3738;2631;cinematographer
10228;12928;2631;miscellaneous crew
10229;15187;2631;writer
10230;10088;2631;composer
10231;16536;2632;costume designer
10232;16596;2632;writer
10233;16597;2632;costume designer
10234;16603;2632;editor
10235;16604;2632;costume designer
10236;16605;2632;composer
10237;7088;2633;miscellaneous crew
10238;8963;2633;writer
10239;6289;2633;editor
10240;3108;2633;cinematographer
10241;4467;2633;composer
10242;6906;2634;cinematographer
10243;9895;2635;producer
10244;9571;2635;producer
10245;16614;2635;writer
10246;12156;2635;writer
10247;4475;2635;miscellaneous crew
10248;16617;2635;cinematographer
10249;16619;2635;miscellaneous crew
10250;5966;2635;producer
10251;16620;2635;producer
10252;16624;2635;composer
10253;16627;2635;miscellaneous crew
10254;16628;2635;production designer
10255;431;2635;editor
10256;16632;2635;producer
10257;16569;2635;costume designer
10258;11338;2635;producer
10259;16634;2635;miscellaneous crew
10260;7817;2636;producer
10261;16636;2636;miscellaneous crew
10262;16637;2636;miscellaneous crew
10263;8516;2636;miscellaneous crew
10264;3104;2636;producer
10265;3104;2636;writer
10266;16639;2636;miscellaneous crew
10267;3105;2636;composer
10268;6643;2636;editor
10269;3126;2636;miscellaneous crew
10270;16640;2636;miscellaneous crew
10271;16641;2636;producer
10272;3108;2636;cinematographer
10273;3110;2636;writer
10274;15311;2636;miscellaneous crew
10275;3104;2637;producer
10276;3104;2637;writer
10277;3105;2637;composer
10278;6643;2637;editor
10279;3108;2637;cinematographer
10280;3110;2637;writer
10281;4864;2638;editor
10282;4760;2638;producer
10283;5759;2638;writer
10284;16648;2638;cinematographer
10285;4863;2638;composer
10286;9226;2639;miscellaneous crew
10287;6631;2639;cinematographer
10288;16652;2639;costume designer
10289;766;2639;composer
10290;8591;2639;producer
10291;6022;2639;editor
10292;5858;2639;writer
10293;6269;2639;miscellaneous crew
10294;2393;2639;writer
10295;2352;2639;miscellaneous crew
10296;3736;2639;writer
10297;7785;2639;miscellaneous crew
10298;14324;2640;costume designer
10299;6349;2640;miscellaneous crew
10300;16656;2640;editor
10301;293;2640;producer
10302;293;2640;writer
10303;12336;2640;composer
10304;16658;2640;writer
10305;14495;2640;writer
10306;35;2640;cinematographer
10307;9195;2640;production designer
10308;16662;2640;writer
10309;6389;2640;miscellaneous crew
10310;612;2641;miscellaneous crew
10311;16663;2641;composer
10312;16664;2641;editor
10313;16665;2641;writer
10314;10060;2641;cinematographer
10315;16603;2642;editor
10316;16667;2642;writer
10317;8139;2642;cinematographer
10318;2297;2643;composer
10319;7513;2643;writer
10320;6289;2643;editor
10321;264;2643;cinematographer
10322;16670;2644;miscellaneous crew
10323;2297;2644;composer
10324;7513;2644;writer
10325;6289;2644;editor
10326;8469;2644;cinematographer
10327;7696;2645;composer
10328;13950;2645;cinematographer
10329;16677;2645;producer
10330;9275;2645;editor
10331;13951;2645;writer
10332;16678;2645;writer
10333;16433;2646;composer
10334;13757;2646;cinematographer
10335;16434;2646;editor
10336;16435;2646;writer
10337;16679;2647;miscellaneous crew
10338;16681;2647;editor
10339;16683;2647;miscellaneous crew
10340;16685;2647;miscellaneous crew
10341;16686;2647;producer
10342;14869;2647;miscellaneous crew
10343;16694;2647;miscellaneous crew
10344;4164;2647;cinematographer
10345;7967;2647;miscellaneous crew
10346;16700;2647;miscellaneous crew
10347;16704;2647;miscellaneous crew
10348;7969;2647;miscellaneous crew
10349;14889;2647;miscellaneous crew
10350;16707;2647;miscellaneous crew
10351;16709;2647;miscellaneous crew
10352;16713;2647;miscellaneous crew
10353;13718;2647;miscellaneous crew
10354;14895;2647;producer
10355;14897;2647;miscellaneous crew
10356;16717;2647;miscellaneous crew
10357;16718;2647;miscellaneous crew
10358;16719;2647;producer
10359;16719;2647;writer
10360;16721;2647;miscellaneous crew
10361;14901;2647;miscellaneous crew
10362;16722;2647;miscellaneous crew
10363;16723;2647;miscellaneous crew
10364;16725;2647;miscellaneous crew
10365;16728;2647;production designer
10366;6269;2647;miscellaneous crew
10367;16730;2647;miscellaneous crew
10368;16731;2647;miscellaneous crew
10369;16733;2647;miscellaneous crew
10370;14911;2647;miscellaneous crew
10371;16734;2647;miscellaneous crew
10372;16735;2647;miscellaneous crew
10373;14915;2647;producer
10374;16739;2647;writer
10375;3739;2647;editor
10376;12522;2647;miscellaneous crew
10377;16745;2647;production designer
10378;14925;2647;miscellaneous crew
10379;16747;2647;costume designer
10380;9665;2647;miscellaneous crew
10381;16750;2647;composer
10382;2711;2647;producer
10383;6905;2648;writer
10384;6906;2648;cinematographer
10385;6271;2648;producer
10386;6456;2648;editor
10387;11543;2649;editor
10388;16751;2649;producer
10389;16752;2649;writer
10390;7954;2649;cinematographer
10391;16753;2649;composer
10392;7132;2650;editor
10393;13020;2650;writer
10394;14204;2650;cinematographer
10395;12461;2650;writer
10396;2005;2651;writer
10397;2006;2651;composer
10398;2013;2651;editor
10399;16757;2652;writer
10400;16758;2652;producer
10401;10265;2652;costume designer
10402;4884;2652;producer
10403;10298;2652;producer
10404;11728;2652;producer
10405;1477;2652;writer
10406;6456;2652;editor
10407;4132;2652;cinematographer
10408;6475;2652;writer
10409;13485;2652;producer
10410;16760;2652;composer
10411;16762;2653;producer
10412;7132;2653;editor
10413;16763;2653;editor
10414;10097;2653;writer
10415;11957;2653;producer
10416;4767;2653;producer
10417;35;2653;cinematographer
10418;13990;2654;composer
10419;6745;2654;cinematographer
10420;16767;2654;producer
10421;16768;2654;editor
10422;16769;2654;writer
10423;9162;2655;cinematographer
10424;11369;2655;miscellaneous crew
10425;7721;2655;writer
10426;16771;2655;miscellaneous crew
10427;13009;2655;writer
10428;6269;2655;miscellaneous crew
10429;1298;2655;editor
10430;9472;2655;producer
10431;5938;2655;miscellaneous crew
10432;16774;2656;miscellaneous crew
10433;2359;2656;costume designer
10434;16775;2656;miscellaneous crew
10435;15222;2656;producer
10436;5646;2656;producer
10437;16776;2656;writer
10438;16777;2656;miscellaneous crew
10439;5118;2656;writer
10440;6643;2656;editor
10441;1293;2656;writer
10442;6269;2656;miscellaneous crew
10443;15246;2656;miscellaneous crew
10444;774;2656;cinematographer
10445;5313;2656;miscellaneous crew
10446;16779;2657;miscellaneous crew
10447;6048;2657;writer
10448;8516;2657;miscellaneous crew
10449;1483;2657;composer
10450;15198;2657;miscellaneous crew
10451;6051;2657;producer
10452;771;2657;producer
10453;771;2657;writer
10454;6269;2657;miscellaneous crew
10455;6053;2657;editor
10456;774;2657;cinematographer
10457;16783;2657;costume designer
10458;16785;2658;producer
10459;8979;2658;producer
10460;2257;2658;composer
10461;12772;2658;cinematographer
10462;7474;2658;producer
10463;7474;2658;writer
10464;16787;2658;producer
10465;16788;2658;writer
10466;16790;2658;editor
10467;16792;2659;miscellaneous crew
10468;4929;2659;writer
10469;16793;2659;costume designer
10470;16794;2659;miscellaneous crew
10471;11017;2659;producer
10472;11017;2659;writer
10473;10097;2659;writer
10474;16799;2659;cinematographer
10475;12919;2659;writer
10476;1458;2659;costume designer
10477;14119;2659;production designer
10478;10076;2659;miscellaneous crew
10479;11769;2659;miscellaneous crew
10480;16810;2659;cinematographer
10481;16811;2659;production designer
10482;10799;2659;writer
10483;12460;2659;producer
10484;8769;2659;cinematographer
10485;16813;2659;miscellaneous crew
10486;16814;2659;miscellaneous crew
10487;16817;2659;miscellaneous crew
10488;16820;2659;writer
10489;16821;2659;miscellaneous crew
10490;16822;2659;miscellaneous crew
10491;15280;2659;miscellaneous crew
10492;16826;2659;miscellaneous crew
10493;16827;2659;miscellaneous crew
10494;13758;2659;production designer
10495;16425;2659;production designer
10496;4840;2659;costume designer
10497;16829;2659;miscellaneous crew
10498;16830;2659;miscellaneous crew
10499;16833;2659;miscellaneous crew
10500;16834;2659;writer
10501;4408;2659;editor
10502;12920;2659;writer
10503;16836;2659;editor
10504;16839;2659;production designer
10505;10050;2659;writer
10506;15055;2659;miscellaneous crew
10507;6982;2659;cinematographer
10508;16844;2659;writer
10509;16846;2659;costume designer
10510;16429;2659;producer
10511;13734;2659;producer
10512;16852;2660;writer
10513;9232;2660;writer
10514;3679;2660;cinematographer
10515;2297;2660;composer
10516;6022;2660;editor
10517;1908;2660;writer
10518;6906;2661;cinematographer
10519;4884;2661;producer
10520;1292;2661;composer
10521;16877;2661;production designer
10522;9067;2661;writer
10523;10423;2661;costume designer
10524;5012;2661;editor
10525;15668;2662;writer
10526;7132;2662;editor
10527;9630;2662;producer
10528;4767;2662;producer
10529;8097;2662;composer
10530;7109;2662;cinematographer
10531;12854;2662;producer
10532;16883;2662;editor
10533;6783;2663;cinematographer
10534;7231;2663;editor
10535;16884;2663;writer
10536;16885;2663;producer
10537;16886;2663;composer
10538;7037;2664;production designer
10539;7039;2664;production designer
10540;16897;2664;miscellaneous crew
10541;2436;2664;editor
10542;16901;2664;producer
10543;6719;2664;producer
10544;997;2664;writer
10545;4884;2664;producer
10546;7049;2664;writer
10547;13272;2664;composer
10548;3680;2664;costume designer
10549;9573;2664;cinematographer
10550;10301;2664;producer
10551;14633;2664;miscellaneous crew
10552;15504;2664;producer
10553;16910;2665;composer
10554;6022;2665;editor
10555;1473;2665;writer
10556;264;2665;cinematographer
10557;8132;2666;producer
10558;1811;2666;cinematographer
10559;11116;2666;composer
10560;8136;2666;producer
10561;8498;2666;production designer
10562;8138;2666;editor
10563;10673;2667;cinematographer
10564;6987;2667;miscellaneous crew
10565;5700;2667;writer
10566;15578;2667;miscellaneous crew
10567;11975;2667;miscellaneous crew
10568;16918;2667;composer
10569;9267;2667;miscellaneous crew
10570;16924;2667;producer
10571;9873;2667;producer
10572;16930;2667;miscellaneous crew
10573;16161;2667;costume designer
10574;990;2667;miscellaneous crew
10575;6456;2667;editor
10576;16937;2667;miscellaneous crew
10577;16938;2667;miscellaneous crew
10578;16940;2667;production designer
10579;16947;2668;editor
10580;16950;2668;costume designer
10581;16952;2668;producer
10582;16954;2668;cinematographer
10583;16954;2668;editor
10584;16954;2668;producer
10585;16954;2668;writer
10586;16958;2668;composer
10587;5675;2669;composer
10588;16959;2669;writer
10589;16960;2669;writer
10590;16962;2669;miscellaneous crew
10591;5676;2669;producer
10592;5676;2669;writer
10593;14631;2669;editor
10594;9426;2669;cinematographer
10595;5678;2669;producer
10596;16968;2670;composer
10597;15657;2670;composer
10598;2192;2670;writer
10599;7969;2670;miscellaneous crew
10600;16973;2670;miscellaneous crew
10601;9647;2670;producer
10602;16974;2670;writer
10603;4897;2670;writer
10604;16980;2670;production designer
10605;16981;2670;cinematographer
10606;2709;2670;producer
10607;2710;2670;costume designer
10608;3739;2670;editor
10609;2711;2670;producer
10610;16986;2671;composer
10611;14554;2671;writer
10612;16990;2671;producer
10613;16990;2671;writer
10614;16992;2671;producer
10615;16993;2671;writer
10616;16994;2671;production designer
10617;3738;2671;cinematographer
10618;16995;2672;writer
10619;11067;2672;cinematographer
10620;16997;2672;editor
10621;16997;2672;producer
10622;5787;2673;editor
10623;17003;2673;miscellaneous crew
10624;4767;2673;producer
10625;7048;2673;cinematographer
10626;8169;2673;writer
10627;17008;2673;producer
10628;17012;2673;producer
10629;17013;2673;miscellaneous crew
10630;17016;2674;composer
10631;14631;2674;editor
10632;7076;2674;writer
10633;13024;2674;cinematographer
10634;8417;2675;composer
10635;17024;2675;miscellaneous crew
10636;17027;2675;cinematographer
10637;17030;2675;editor
10638;17035;2675;writer
10639;17039;2675;producer
10640;17040;2675;miscellaneous crew
10641;17041;2675;producer
10642;17042;2675;producer
10643;17045;2675;writer
10644;17049;2675;miscellaneous crew
10645;17054;2675;costume designer
10646;17058;2675;miscellaneous crew
10647;17060;2675;producer
10648;17064;2675;miscellaneous crew
10649;17066;2676;miscellaneous crew
10650;17067;2676;miscellaneous crew
10651;5743;2676;editor
10652;2463;2676;writer
10653;17068;2676;producer
10654;6921;2676;cinematographer
10655;6300;2676;writer
10656;6643;2677;editor
10657;11724;2677;producer
10658;10919;2677;cinematographer
10659;7513;2677;writer
10660;17074;2677;producer
10661;11731;2677;writer
10662;10234;2678;writer
10663;17078;2678;writer
10664;13043;2678;editor
10665;13044;2678;cinematographer
10666;9884;2679;cinematographer
10667;795;2679;producer
10668;2297;2679;composer
10669;7513;2679;writer
10670;6289;2679;editor
10671;9996;2681;miscellaneous crew
10672;9997;2681;miscellaneous crew
10673;11049;2681;cinematographer
10674;8986;2681;producer
10675;17095;2681;writer
10676;10403;2681;writer
10677;17096;2681;producer
10678;12460;2683;producer
10679;17101;2683;cinematographer
10680;4408;2683;editor
10681;17104;2683;writer
10682;17107;2684;editor
10683;12409;2684;cinematographer
10684;17109;2684;writer
10685;17111;2684;miscellaneous crew
10686;17114;2684;writer
10687;17117;2685;producer
10688;17117;2685;writer
10689;17119;2685;cinematographer
10690;8511;2685;editor
10691;17120;2686;production designer
10692;1475;2686;writer
10693;17121;2686;producer
10694;17122;2686;composer
10695;8561;2686;editor
10696;17124;2686;cinematographer
10697;17125;2687;miscellaneous crew
10698;17128;2687;miscellaneous crew
10699;17129;2687;production designer
10700;17130;2687;editor
10701;17132;2687;miscellaneous crew
10702;16614;2687;writer
10703;4475;2687;miscellaneous crew
10704;16617;2687;cinematographer
10705;16619;2687;miscellaneous crew
10706;17135;2687;miscellaneous crew
10707;16620;2687;producer
10708;17140;2687;miscellaneous crew
10709;16624;2687;composer
10710;17144;2687;miscellaneous crew
10711;17149;2687;miscellaneous crew
10712;17150;2687;producer
10713;11338;2687;producer
10714;17151;2687;miscellaneous crew
10715;6570;2687;miscellaneous crew
10716;17153;2688;cinematographer
10717;17153;2688;writer
10718;10500;2688;writer
10719;5487;2689;composer
10720;4760;2689;producer
10721;12135;2689;writer
10722;10247;2689;producer
10723;11984;2689;production designer
10724;11702;2689;editor
10725;264;2689;cinematographer
10726;803;2689;cinematographer
10727;12561;2690;composer
10728;17157;2690;writer
10729;13950;2690;cinematographer
10730;13951;2690;writer
10731;2247;2690;writer
10732;8968;2690;editor
10733;17162;2691;editor
10734;12217;2691;cinematographer
10735;17164;2691;writer
10736;8959;2691;composer
10737;17165;2691;producer
10738;8736;2692;composer
10739;17167;2692;writer
10740;17168;2692;costume designer
10741;17171;2692;miscellaneous crew
10742;17172;2692;miscellaneous crew
10743;15522;2692;cinematographer
10744;17173;2692;miscellaneous crew
10745;17175;2692;producer
10746;17176;2692;miscellaneous crew
10747;17177;2692;editor
10748;17179;2693;writer
10749;17187;2693;cinematographer
10750;17192;2693;miscellaneous crew
10751;5373;2693;costume designer
10752;17198;2693;miscellaneous crew
10753;17200;2693;miscellaneous crew
10754;17201;2693;producer
10755;17201;2693;writer
10756;17202;2693;miscellaneous crew
10757;17205;2693;miscellaneous crew
10758;17208;2693;composer
10759;17209;2693;editor
10760;17212;2693;writer
10761;17216;2693;writer
10762;17218;2693;miscellaneous crew
10763;17221;2693;miscellaneous crew
10764;17223;2693;miscellaneous crew
10765;17224;2693;producer
